clade_name	NCBI_tax_id	SRR5665187_mtphln2	SRR5665186_mtphln2	SRR5665185_mtphln2	SRR5665184_mtphln2	SRR5665183_mtphln2	SRR5665182_mtphln2	SRR5665181_mtphln2	SRR5665180_mtphln2	SRR5665179_mtphln2	SRR5665178_mtphln2	SRR5665164_mtphln2	SRR5665163_mtphln2	SRR5665162_mtphln2	SRR5665161_mtphln2	SRR5665160_mtphln2	SRR5665159_mtphln2	SRR5665158_mtphln2	SRR5665157_mtphln2	SRR5665156_mtphln2	SRR5665155_mtphln2	SRR5665144_mtphln2	SRR5665143_mtphln2	SRR5665142_mtphln2	SRR5665141_mtphln2	SRR5665140_mtphln2	SRR5665139_mtphln2	SRR5665138_mtphln2	SRR5665137_mtphln2	SRR5665136_mtphln2	SRR5665135_mtphln2	SRR5665134_mtphln2	SRR5665123_mtphln2	SRR5665122_mtphln2	SRR5665121_mtphln2	SRR5665120_mtphln2	SRR5665119_mtphln2	SRR5665118_mtphln2	SRR5665117_mtphln2	SRR5665116_mtphln2	SRR5665115_mtphln2	SRR5665114_mtphln2	SRR5665103_mtphln2	SRR5665081_mtphln2	SRR5665080_mtphln2	SRR5665079_mtphln2	SRR5665078_mtphln2	SRR5665077_mtphln2	SRR5665076_mtphln2	SRR5665075_mtphln2	SRR5665074_mtphln2	SRR5665073_mtphln2	SRR5665072_mtphln2	SRR5665061_mtphln2	SRR5665060_mtphln2	SRR5665059_mtphln2	SRR5665058_mtphln2	SRR5665057_mtphln2	SRR5665056_mtphln2	SRR5665055_mtphln2	SRR5665054_mtphln2	SRR5665053_mtphln2	SRR5665052_mtphln2	SRR5665051_mtphln2	SRR5665050_mtphln2	SRR5665049_mtphln2	SRR5665048_mtphln2	SRR5665047_mtphln2	SRR5665046_mtphln2	SRR5665045_mtphln2	SRR5665044_mtphln2	SRR5665043_mtphln2	SRR5665042_mtphln2	SRR5665041_mtphln2	SRR5665035_mtphln2	SRR5665034_mtphln2	SRR5665033_mtphln2	SRR5665032_mtphln2	SRR5665031_mtphln2	SRR5665030_mtphln2	SRR5665029_mtphln2	SRR5665028_mtphln2	SRR5665027_mtphln2	SRR5665026_mtphln2	SRR5665025_mtphln2	SRR5665024_mtphln2
Actinomyces_sp_S6_Spd3	2|201174|1760|2037|2049|1654|1284680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_oral_taxon_170	2|201174|1760|2037|2049|1654|712117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_oral_taxon_181	2|201174|1760|2037|2049|1654|712121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047439999999999996	0	0	0	0.00126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_oral_taxon_414	2|201174|1760|2037|2049|1654|712122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_turicensis	2|201174|1760|2037|2049|1654|131111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_viscosus	2|201174|1760|2037|2049|1654|1656	0	0	0	0	0	0	0	0.00435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_adolescentis	2|201174|1760|85004|31953|1678|1680	0	0	4.490069999999999	0	0	0	0	0	0	0	0	0	0	0	0	7.58847	0	0	22.14019	55.35286	3.40064	0	4.598990000000001	0	0	24.25439	0	0	0.034839999999999996	0	0	0	0	0	0	0	1.42085	0	0	0	0	0	0	0	1.2204	0.30233000000000004	0	0	0	28.466920000000002	0	0	0	0	0	12.15362	0	25.11024	0	10.77397	0	11.75206	0.24569000000000002	0	0	0	0	0	0	3.85276	0	0	0	7.3156	0	0	0	0.029210000000000003	1.68597	0	4.09831	0	0	0	0
Bifidobacterium_animalis	2|201174|1760|85004|31953|1678|28025	0.55124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50542	0.03627	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_bifidum	2|201174|1760|85004|31953|1678|1681	0	0	0	0	0	0	0	0	0	0	0	0	0.0459	0	0	0	0	9.54911	0	0	3.12958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0023	5.27867	0	0	0	0	4.29296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.10437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_breve	2|201174|1760|85004|31953|1678|1685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2669	4.6954199999999995	0	0	0.24173000000000003	0	0	0	0	0
Bifidobacterium_dentium	2|201174|1760|85004|31953|1678|1689	0	0	0	0	0	1.01109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1024599999999998	0	0	0	1.6954099999999999	0	0	0	0	0	0	0	0	0.09804	0	0	0	0	0	0	0	0	0.047869999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0.055729999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0.6845399999999999	0	0	0	0	0.00645	0	0	0
Bifidobacterium_longum	2|201174|1760|85004|31953|1678|216816	7.3380600000000005	0	1.8396099999999997	0	0.24763000000000002	3.23267	0	8.260019999999999	0	0	4.05757	0	0.0068	0	23.48048	6.01149	8.54332	0.23026	18.05013	0	0.86679	0	11.55517	0	0	5.366230000000001	0	0	0	3.00577	0.02405	0	0	0	1.7025400000000002	0.40521	8.422830000000001	77.12308	0	0	0	0	0	0	1.85512	2.98752	0	0	0	6.33774	0	0	0	0	0	0.17043	1.6090799999999998	9.51295	0	7.28362	0	0.5969	3.13175	0.62212	0	14.105929999999999	11.6469	0	2.90271	2.10177	0	0	8.80485	1.84012	0	25.832729999999998	23.944760000000002	2.59776	0	8.04773	0.6159399999999999	0.85903	3.76151	5.90263	0
Bifidobacterium_pseudocatenulatum	2|201174|1760|85004|31953|1678|28026	0	0	0	0	0	2.43852	0	21.41696	0	19.4939	0	0	0.03146	0	10.68098	0	6.17771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1304099999999995	0	0	0	0	0	0	0	0	18.23186	0	0	0	0.55701	0	0	0	0	0	0	2.23643	1.4415200000000001	0	0	0	0	0.24831999999999999	0	0	0	38.0365	0	1.4172200000000001	0	0	0	0	0.14522000000000002	0	0	0	0	0	20.97	0	0	0	0	0
Bifidobacterium_pseudolongum	2|201174|1760|85004|31953|1678|1694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014230000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonella_clevelandensis	2|201174|1760|85007||1847725|1528099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5457300000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rothia_dentocariosa	2|201174|1760|85006|1268|32207|2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10128999999999999	0	0	0	0	0	0	0	0
Rothia_mucilaginosa	2|201174|1760|85006|1268|32207|43675	0	0	0	0	0	0.09136	0	0.14262	0	0	0	0	0	0	0	0	0	0	0	0.00112	0.20124	0	0.07875	0	0.02332	0	0	0	0.49396999999999996	0	0	0	0.015609999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0.00607	0	0	0	0	0.04123	0	0	0	0	0	0	0	0.04912	0	0	0	0	0	0.08059	0	0.005529999999999999	0	0	0	0	0	0	0	0.41381999999999997	0	0	0	0	0.011859999999999999	0.06547	0	0	0	0
Propionibacterium_freudenreichii	2|201174|1760|85009|31957|1743|1744	0	0	0.030930000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18238	0	0	0	0	0	0	0	0	0	0	0
Atopobium_deltae	2|201174|84998|84999|1643824|1380|1393034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens	2|201174|84998|84999|84107|102106|74426	24.84307	6.81435	4.46833	1.47555	3.35771	11.02262	3.8923699999999997	17.73209	6.7450399999999995	0	10.946589999999999	0	0	3.5129599999999996	0.5027699999999999	33.24088	24.51928	0	11.01463	0	2.8629	0	6.0801	0.09447	0.09627999999999999	0	0	0	9.20754	9.80836	4.58611	0	9.35035	0	19.02382	4.50897	11.31353	22.876920000000002	0	22.56543	0	0	0	0.3046	9.11445	2.35975	22.24969	4.12845	18.96725	19.00137	22.019560000000002	0	5.57661	0	8.0379	5.98046	1.7630000000000001	13.53651	12.77235	12.22837	0	10.2117	53.476380000000006	0	0	0	13.37929	0	23.099	12.5884	0	0	13.50855	9.798869999999999	6.7022	0	0	0.10403	0	0.22203	23.372529999999998	2.32596	3.05123	6.77908	0
Collinsella_intestinalis	2|201174|84998|84999|84107|102106|147207	0	0	0	0	1.8219299999999998	0.39402	0	0	0	0	0	0	0	0	0	0	0	0.01611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06305	0	0	0	0	0	0.16472	0	0	0.4333	0	0	0	0	0	0.573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03899	0.00479	0	0	0	0	0	0	7.21271	0.00548	0	0	0	0
Collinsella_stercoris	2|201174|84998|84999|84107|102106|147206	0.06787	0	0	0	0.050460000000000005	0.017169999999999998	0	0.05679	0	0	0	0	0	0	0	0	0.05886	0.03152	0.2489	0	0	0	0	0	0	0	0	0	0.00658	0	0.0045899999999999995	0	0.0043100000000000005	0	0.15274000000000001	0	0.0043100000000000005	0	0	0.14652	0	0	0	1.4486	0	0	0.0041600000000000005	0	0.03847	0.26979000000000003	0.05609	0	0	0	0	0	0	0	0	0.027839999999999997	0	0.009170000000000001	0.07777	0	0	0	0.00515	0	0.024569999999999998	0.05331	0	0.09336	0.01661	0.024380000000000002	0	0	0	0	0	0.19579000000000002	0.06846000000000001	0.05397999999999999	0	0	0
Enorma_massiliensis	2|201174|84998|84999|84107|1472762|1472761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13985999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Collinsella]_massiliensis	2|201174|84998|84999|84107|1472762|1232426	0.0061600000000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14895	0	0	0	0	0.00512	0.00381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00316	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034700000000000004	0	0	0	0
Adlercreutzia_equolifaciens	2|201174|84998|1643822|1643826|447020|446660	0.32334	1.53948	0.14991	0.14106	0.46596000000000004	0	0	0.24781	0.15446	0	0.01746	0.66032	0.01469	0	0	1.1328	0.16677999999999998	0	0.0189	0	0.16492	0.41468999999999995	0	0	0	0.33931	0	0	0.3808	0.24525999999999998	0	1.40349	0	0	0.28376999999999997	0	0	0	0	0	0.039889999999999995	0	0	1.38365	0.14311	0.02817	1.54462	1.00979	0.35191999999999996	0	0	0	0	0	0.17825	0.49298000000000003	0.024390000000000002	0	0	0.21525	0	0.058410000000000004	0.10153	0	0	0.51248	0	0	0.44872	0.98572	0.41606000000000004	0	0.37518	0.24445999999999998	0.24891999999999997	0.12070999999999998	0	0	0.02967	0	0.6197600000000001	0.27487	0.0209	0.02015	0
Asaccharobacter_celatus	2|201174|84998|1643822|1643826|553372|394340	0.60932	1.50586	0.5351600000000001	0.1124	0.1928	0	0	0.18126	0.18816	0	0	1.44355	0.07297999999999999	0	0	1.0096	0.20895	0	0.26729	0	0.10465999999999999	0.53885	0.05566	0	0	0.95435	0	0	0.87374	0.27451	0.00772	1.48275	0	0	0.5063300000000001	0	0	0	0	0	0.4654	0	0	2.67093	0.10854000000000001	0.06342	1.8223799999999999	6.10179	0.294	0	0	0	0	0	0.20152	0.6635300000000001	0.08144	0	0	0.26238	0	0.03245	0.17328	0	0	1.78078	0	0	0.0776	0.79761	0.37640999999999997	0.063	0.56067	0.70715	0.81261	0.28476	0	0	0.07567	0.01696	0.8720399999999999	0.29438000000000003	0.034539999999999994	0.10305	0
Eggerthella_lenta	2|201174|84998|1643822|1643826|84111|84112	0.14046	0.11025	0	0.00464	0.44941000000000003	0.34417	0	0.30496	0.47989	4.87592	0	1.32495	0.06763999999999999	0	0	0	1.0086899999999999	1.04793	0	0.71911	0.08993999999999999	1.52325	0	3.5047099999999998	6.19875	1.18062	0	2.2301599999999997	0	0.25349	2.81534	2.57888	0.02114	0	0.16317	0	3.1682900000000003	0	4.82505	0.9910200000000001	0.46851000000000004	0	0	6.42441	0	0	0.07146	0	0.13624	0	0	0	3.9037900000000003	0	0.14176	0	0	1.8419900000000002	13.982439999999999	0.1205	0	0	0.76749	1.3018100000000001	2.27937	2.08433	0.6831	1.41009	1.3228600000000001	0.00509	0.39671	0.5166	0.32094	0	0.27897	0.3421	3.4502099999999998	2.07403	0.10304	0.01899	0	0	0.11712	0	0
Enterorhabdus_caecimuris	2|201174|84998|1643822|1643826|580024|671266	0	0.00628	0	0	0	0	0	0	0	0	0	0.00883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01961	0	0	0	0	0	0	0	0	0	0.00426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonibacter_pamelaeae	2|201174|84998|1643822|1643826|644652|471189	1.5028299999999999	0.23443000000000003	0	0.01205	0.14452	0.04533	0.005520000000000001	0.39192	0.27824	0.9924799999999999	0.1522	1.19363	0.01053	0	0	0	0.30204000000000003	0.0049299999999999995	0.14539000000000002	0.02494	0.16501	0.40116	0.28591	0.63712	0.36394	0.62812	0	0.07197	1.27298	0.31713	0.9921399999999999	0.8563200000000001	0	0	0.23667	0	0.18338	0	0.13809000000000002	0.41405	0	0.35216	0	0.37766	0.02311	0.14262	0.049710000000000004	0.32115	0.3349	0.07256	0.28974	0	0.35196	0	0.04778	0	0	0.26998	2.30597	0.88831	0	0.10512	0.03937	0.06561	0.15131	0.09297000000000001	0.6732	2.4372700000000003	0.27485	0	0	0.1484	0.20185999999999998	0.11026	0.096	0.07367	0.16147	0.10228	0.00339	0	0.23138000000000003	0.038689999999999995	0	0.09581	0
Slackia_isoflavoniconvertens	2|201174|84998|1643822|1643826|84108|572010	0	4.9583699999999995	2.65565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24704	0	0	0.14261	0	0	0	0	0	0	0	0	0	0	2.34522	0	0	0	1.08031	0	0	0	0	2.1818400000000002	0	0	0	0	0.72335	0.68828	5.40135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0902	0	0	0	0	0
Bacteroides_caccae	2|976|200643|171549|815|816|47678	0	5.53308	1.2283600000000001	0.055260000000000004	0	0	0	0	0	0	0	0.23615999999999998	4.41308	0	0	0	0.51502	0	1.195	0.26006	0	0.061720000000000004	0	0	0	0	0	0	0	0	0.41185	0	0	0	0	0.060570000000000006	0	0	0	0	1.7483799999999998	0	0	0	0.05368	0.16863	0	1.75977	0	0	0	0	0	0	0	0	1.02778	0	0.04542	0	0	0.057370000000000004	0	4.22176	1.14441	0	0	0	0	0.22483000000000003	0	0	0	0	0.01904	0	0.0094	0.23405	0	0.04556	0	0	0.79267	1.06976	0
Bacteroides_cellulosilyticus	2|976|200643|171549|815|816|246787	0.05267	0.0568	0.23895999999999998	0	0	0	0	0	0.0252	0	0	0.02939	0	0	0	0	0	0	0.024659999999999998	0	0.12336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27885	0	0	0	0	0	0	0	0	0	0	0.91027	0	0	0	0	0	0.12362999999999999	0	0	0	0.04803	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7210900000000002	0	0	0	0.0802	0	0	0.11358	0	0	0	0	0	0.04603	0
Bacteroides_clarus	2|976|200643|171549|815|816|626929	0	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_coprocola	2|976|200643|171549|815|816|310298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39726999999999996	0	0	0
Bacteroides_dorei	2|976|200643|171549|815|816|357276	0.09815	1.58208	1.18489	0.35433000000000003	0	0	0.90291	0.031	0	0	0	0	0	0.46363000000000004	0	0	0.13066	1.10556	0	0	0	0	0	0.03715	0	0	0	0	0	0	0	0.01529	0	0	0	0	0	0	0	0	0	0	0	0	0.21485	0.08686	0.47629	0	0.03847	0	0.00701	0	6.49584	0	0	0	0	0	0	0.76058	0	0.15813	0	0.04906	0	0	0.00556	0	0	0	0	0	0	0	0	0	0	0.69612	0	0	0	0	0	0	0
